index,voltage
3621,1.65238
3622,1.64913
3623,1.64650
3624,1.65275
3625,1.65063
3626,1.65438
3627,1.64750
3628,1.64163
3629,1.64850
3630,1.65113
3631,1.64838
3632,1.64938
3633,1.64813
3634,1.65800
3635,1.65000
3636,1.64125
3637,1.65013
3638,1.65063
3639,1.63900
3640,1.63788
3641,1.64663
3642,1.65200
3643,1.65450
3644,1.64688
3645,1.64963
3646,1.65000
3647,1.66163
3648,1.62900
3649,1.63700
3650,1.65625
3651,1.66075
3652,1.65138
3653,1.65925
3654,1.65075
3655,1.64813
3656,1.65600
3657,1.64700
3658,1.64325
3659,1.65238
3660,1.63263
3661,1.64788
3662,1.63975
3663,1.65100
3664,1.66188
3665,1.65550
3666,1.66038
3667,1.65650
3668,1.63825
3669,1.64675
3670,1.64850
3671,1.65263
3672,1.63475
3673,1.65163
3674,1.64775
3675,1.64800
3676,1.64988
3677,1.64975
3678,1.63513
3679,1.66075
3680,1.65038
3681,1.64613
3682,1.64000
3683,1.64425
3684,1.65325
3685,1.64225
3686,1.65150
3687,1.66313
3688,1.65275
3689,1.64638
3690,1.65025
3691,1.65763
3692,1.65625
3693,1.65325
3694,1.64350
3695,1.65525
3696,1.65313
3697,1.64563
3698,1.65163
3699,1.66100
3700,1.64638
3701,1.65038
3702,1.66788
3703,1.63563
3704,1.65988
3705,1.64550
3706,1.65863
3707,1.65575
3708,1.65713
3709,1.65563
3710,1.64938
3711,1.65025
3712,1.65338
3713,1.64363
3714,1.65538
3715,1.66788
3716,1.64700
3717,1.65663
3718,1.64325
3719,1.65063
3720,1.64750
3721,1.63925
3722,1.64913
3723,1.64438
3724,1.64788
3725,1.65125
3726,1.64575
3727,1.66638
3728,1.64638
3729,1.64325
3730,1.65925
3731,1.66275
3732,1.65600
3733,1.62725
3734,1.65113
3735,1.65013
3736,1.64175
3737,1.64763
3738,1.64375
3739,1.65125
3740,1.65313
3741,1.63913
3742,1.64850
3743,1.65263
3744,1.64038
3745,1.64788
3746,1.65050
3747,1.64750
3748,1.65188
3749,1.65588
3750,1.64925
3751,1.64800
3752,1.64925
3753,1.64663
3754,1.66075
3755,1.65388
3756,1.64788
3757,1.65163
3758,1.65013
3759,1.65775
3760,1.65025
3761,1.65438
3762,1.65263
3763,1.64763
3764,1.64475
3765,1.64888
3766,1.64725
3767,1.65038
3768,1.64763
3769,1.66000
3770,1.64963
3771,1.64550
3772,1.65550
3773,1.64750
3774,1.64988
3775,1.64600
3776,1.65863
3777,1.64663
3778,1.64325
3779,1.65038
3780,1.65113
3781,1.65113
3782,1.65050
3783,1.64788
3784,1.65575
3785,1.64713
3786,1.65200
3787,1.64913
3788,1.64850
3789,1.65288
3790,1.64950
3791,1.65100
3792,1.65463
3793,1.64663
3794,1.65425
3795,1.65663
3796,1.65013
3797,1.64713
3798,1.64775
3799,1.64488
3800,1.64863
3801,1.64775
3802,1.65188
3803,1.65438
3804,1.64900
3805,1.65588
3806,1.65563
3807,1.65200
3808,1.65688
3809,1.64975
3810,1.64638
3811,1.64050
3812,1.68663
3813,1.63363
3814,1.64413
3815,1.64463
3816,1.63775
3817,1.67025
3818,1.64938
3819,1.64875
3820,1.66250
3821,1.68463
3822,1.62125
3823,1.66988
3824,1.63700
3825,1.65800
3826,1.63800
3827,1.60188
3828,1.59688
3829,1.70175
3830,1.11888
3831,1.50300
3832,1.66000
3833,1.63350
3834,1.61838
3835,1.64888
3836,1.64250
3837,1.65525
3838,1.67475
3839,1.65263
3840,1.64325
3841,1.63525
3842,1.58100
3843,1.59500
3844,1.66625
3845,1.58213
3846,1.65800
3847,1.65038
3848,1.68838
3849,1.68388
3850,1.66313
3851,1.63775
3852,1.63750
3853,1.63813
3854,1.63363
3855,1.65688
3856,1.64650
3857,1.63925
3858,1.64300
3859,1.61075
3860,1.60300
3861,1.63338
3862,1.64863
3863,1.69425
3864,1.66363
3865,1.66338
3866,1.65113
3867,1.64113
3868,1.64675
3869,1.64363
3870,1.63400
3871,1.64113
3872,1.65700
3873,1.65388
3874,1.64175
3875,1.64963
3876,1.66175
3877,1.65875
3878,1.66375
3879,1.65200
3880,1.66513
3881,1.65363
3882,1.64063
3883,1.65488
3884,1.64950
3885,1.64088
3886,1.64188
3887,1.65150
3888,1.65213
3889,1.64188
3890,1.64613
3891,1.65588
3892,1.64850
3893,1.63813
3894,1.65375
3895,1.64975
3896,1.65088
3897,1.65888
3898,1.62138
3899,1.65850
3900,1.65888
3901,1.64650
3902,1.63450
3903,1.70575
3904,1.61825
3905,1.62250
3906,1.64275
3907,1.65425
3908,1.65925
3909,1.65313
3910,1.65050
3911,1.64300
3912,1.64825
3913,1.64063
3914,1.65325
3915,1.65625
3916,1.64200
3917,1.65100
3918,1.65550
3919,1.65650
3920,1.64513
3921,1.65100
3922,1.65925
3923,1.65063
3924,1.63750
3925,1.65350
3926,1.65513
3927,1.64763
3928,1.63738
3929,1.65825
3930,1.66275
3931,1.65888
3932,1.64638
3933,1.64325
3934,1.64538
3935,1.64725
3936,1.64988
3937,1.64938
3938,1.65200
3939,1.65188
3940,1.65050
3941,1.65000
3942,1.64638
3943,1.64713
3944,1.64950
3945,1.65450
3946,1.65388
3947,1.64313
3948,1.64613
3949,1.65338
3950,1.64738
3951,1.65400
3952,1.65613
3953,1.64950
3954,1.64538
3955,1.64713
3956,1.64500
3957,1.65113
3958,1.64788
3959,1.64738
3960,1.65138
3961,1.65863
3962,1.65675
3963,1.64638
3964,1.63400
3965,1.66788
3966,1.66888
3967,1.65388
3968,1.64888
3969,1.64675
3970,1.64088
3971,1.65063
3972,1.65388
3973,1.64488
3974,1.64588
3975,1.64500
3976,1.65338
3977,1.65325
3978,1.65188
3979,1.65850
3980,1.65875
3981,1.65250
3982,1.64163
3983,1.65663
3984,1.65613
3985,1.64275
3986,1.64100
3987,1.65700
3988,1.66213
3989,1.64850
3990,1.64700
3991,1.64975
3992,1.64975
3993,1.63938
3994,1.64050
3995,1.64713
3996,1.65325
3997,1.65563
3998,1.64775
3999,1.65888
4000,1.65438
4001,1.64288
4002,1.64900
4003,1.65513
4004,1.64988
4005,1.64575
4006,1.65375
4007,1.65288
4008,1.64563
4009,1.64563
4010,1.65325
4011,1.64938
4012,1.64475
4013,1.65413
4014,1.65850
4015,1.65100
4016,1.64775
4017,1.64600
4018,1.65175
4019,1.65438
4020,1.64513
4021,1.65000
4022,1.65438
4023,1.65225
4024,1.65150
4025,1.65188
4026,1.64988
4027,1.65413
4028,1.64613
4029,1.64788
4030,1.65750
4031,1.64363
4032,1.64588
4033,1.64475
4034,1.66138
4035,1.65425
4036,1.63925
4037,1.65588
4038,1.65363
4039,1.64600
4040,1.63413
4041,1.65325
4042,1.65738
4043,1.65038
4044,1.65075
4045,1.65725
4046,1.65188
4047,1.64113
4048,1.63938
4049,1.64363
4050,1.65438
4051,1.64963
4052,1.64663
4053,1.65325
4054,1.65325
4055,1.64913
4056,1.65813
4057,1.65625
4058,1.64750
4059,1.64563
4060,1.64638
4061,1.65150
4062,1.64638
4063,1.65013
4064,1.65588
4065,1.65863
4066,1.64350
4067,1.63513
4068,1.64925
4069,1.65975
4070,1.64925
4071,1.64113
4072,1.65050
4073,1.64650
4074,1.64238
4075,1.65263
4076,1.65925
4077,1.65250
4078,1.64113
4079,1.64763
4080,1.65850
4081,1.64775
4082,1.64163
4083,1.65375
4084,1.66800
4085,1.65500
4086,1.64350
4087,1.65688
4088,1.64188
4089,1.63350
4090,1.64425
4091,1.64463
4092,1.66475
4093,1.65425
4094,1.63763
4095,1.64925
4096,1.65313
4097,1.63988
4098,1.64450
4099,1.66538
4100,1.64463
4101,1.62738
4102,1.66025
4103,1.65425
4104,1.66275
4105,1.64475
4106,1.64563
4107,1.65850
4108,1.64975
4109,1.64788
4110,1.63525
4111,1.62750
4112,1.41575
4113,1.74138
4114,2.52300
4115,2.23188
4116,1.85213
4117,1.34500
4118,1.26250
4119,1.36000
4120,1.59225
4121,1.70388
4122,1.74963
4123,1.68450
4124,1.62088
4125,1.64138
4126,1.65413
4127,1.67038
4128,1.63913
4129,1.68150
4130,1.68088
4131,1.64338
4132,1.62963
4133,1.65538
4134,1.65050
4135,1.63713
4136,1.64425
4137,1.65400
4138,1.66125
4139,1.64550
4140,1.65275
4141,1.64388
4142,1.65413
4143,1.65200
4144,1.64913
4145,1.65213
4146,1.65375
4147,1.64975
4148,1.65388
4149,1.64675
4150,1.65263
4151,1.64563
4152,1.64538
4153,1.65113
4154,1.64088
4155,1.64863
4156,1.63175
4157,1.62325
4158,0.74075
4159,2.72800
4160,2.10363
4161,1.72000
4162,1.50175
4163,1.49588
4164,1.47513
4165,1.53663
4166,1.64400
4167,1.68238
4168,1.71138
4169,1.66725
4170,1.65700
4171,1.64975
4172,1.65825
4173,1.65188
4174,1.64250
4175,1.65488
4176,1.64200
4177,1.64425
4178,1.65038
4179,1.64350
4180,1.65575
4181,1.64800
4182,1.65138
4183,1.65125
4184,1.63700
4185,1.65775
4186,1.64950
4187,1.64700
4188,1.65363
4189,1.64763
4190,1.65775
4191,1.64838
4192,1.65238
4193,1.64913
4194,1.67188
4195,1.88138
4196,0.00663
4197,2.33425
4198,2.22463
4199,1.84388
4200,1.65038
4201,1.46650
4202,1.42113
4203,1.45975
4204,1.50613
4205,1.54700
4206,1.60300
4207,1.58513
4208,1.53900
4209,1.66825
4210,1.73325
4211,1.68825
4212,1.66300
4213,1.66850
4214,1.66625
4215,1.66088
4216,1.66600
4217,1.65863
4218,1.65750
4219,1.65613
4220,1.65975
4221,1.66238
4222,1.65588
4223,1.64900
4224,1.65713
4225,1.63800
4226,1.64575
4227,1.65363
4228,1.65038
4229,1.65263
4230,1.65400
4231,1.65450
4232,1.65275
4233,1.65013
4234,1.64375
4235,1.65075
4236,1.65600
4237,1.68688
4238,1.36050
4239,2.90325
4240,2.49213
4241,2.08750
4242,1.81525
4243,1.54175
4244,1.40575
4245,1.39275
4246,1.41775
4247,1.49563
4248,1.51863
4249,1.57413
4250,1.53725
4251,1.45450
4252,1.68300
4253,1.80063
4254,1.76300
4255,1.68738
4256,1.67288
4257,1.66863
4258,1.66213
4259,1.66188
4260,1.66300
4261,1.66888
4262,1.65675
4263,1.65413
4264,1.65138
4265,1.65388
4266,1.64450
4267,1.64550
4268,1.64513
4269,1.65388
4270,1.65163
4271,1.64988
4272,1.65463
4273,1.65775
4274,1.64988
4275,1.65100
4276,1.66025
4277,1.65925
4278,1.68375
4279,1.92675
4280,0.00650
4281,1.67500
4282,2.19038
4283,1.86313
4284,1.85625
4285,1.71050
4286,1.52600
4287,1.37050
4288,1.42125
4289,1.56388
4290,1.53900
4291,1.82238
4292,1.65413
4293,1.76038
4294,1.71738
4295,1.63025
4296,1.63588
4297,1.65488
4298,1.63638
4299,1.64525
4300,1.65475
4301,1.66188
4302,1.65000
4303,1.65388
4304,1.66238
4305,1.65438
4306,1.63800
4307,1.65313
4308,1.65613
4309,1.65200
4310,1.63313
4311,1.65425
4312,1.66075
4313,1.64513
4314,1.64575
4315,1.65188
4316,1.65775
4317,1.65063
4318,1.64763
4319,1.63150
4320,1.62913
4321,1.46450
4322,2.41738
4323,1.58338
4324,1.37238
4325,1.32288
4326,1.43350
4327,1.50438
4328,1.55900
4329,1.62900
4330,1.69675
4331,1.72513
4332,1.72150
4333,1.72088
4334,1.71700
4335,1.68000
4336,1.65200
4337,1.62913
4338,1.62950
4339,1.63788
4340,1.63775
4341,1.65825
4342,1.65588
4343,1.65100
4344,1.64763
4345,1.65000
4346,1.64300
4347,1.64400
4348,1.65588
4349,1.65200
4350,1.64963
4351,1.64550
4352,1.64775
4353,1.65150
4354,1.65675
4355,1.65363
4356,1.65125
4357,1.64900
4358,1.65050
4359,1.64563
4360,1.65113
4361,1.64313
4362,0.02038
4363,1.87763
4364,2.25588
4365,1.75188
4366,1.50950
4367,1.43688
4368,1.43963
4369,1.34238
4370,1.40525
4371,1.58888
4372,1.69963
4373,1.74738
4374,1.72600
4375,1.70325
4376,1.68063
4377,1.67588
4378,1.65638
4379,1.64463
4380,1.64813
4381,1.64663
4382,1.65513
4383,1.64288
4384,1.65838
4385,1.65725
4386,1.65175
4387,1.65363
4388,1.64238
4389,1.64800
4390,1.65300
4391,1.64713
4392,1.64050
4393,1.65150
4394,1.65575
4395,1.65925
4396,1.64688
4397,1.64675
4398,1.64825
4399,1.65163
4400,1.64663
4401,1.65725
4402,1.69150
4403,0.00663
4404,3.21913
4405,2.15025
4406,1.58138
4407,1.56563
4408,1.42663
4409,1.34650
4410,1.40025
4411,1.51863
4412,1.63950
4413,1.71800
4414,1.72488
4415,1.67988
4416,1.64175
4417,1.66350
4418,1.65438
4419,1.65025
4420,1.66313
4421,1.65088
4422,1.66088
4423,1.65988
4424,1.64725
4425,1.66000
4426,1.66550
4427,1.64250
4428,1.65238
4429,1.65313
4430,1.64475
4431,1.64050
4432,1.66238
4433,1.64250
4434,1.64000
4435,1.65763
4436,1.64650
4437,1.62725
4438,1.66900
4439,1.66575
4440,1.64450
4441,1.65338
4442,1.65813
4443,1.64563
4444,0.00638
4445,1.60050
4446,2.59025
4447,1.86250
4448,1.68350
4449,1.51538
4450,1.45125
4451,1.39275
4452,1.24825
4453,1.39375
4454,1.62888
4455,1.70188
4456,1.74050
4457,1.73100
4458,1.75338
4459,1.73175
4460,1.67325
4461,1.65000
4462,1.63900
4463,1.63913
4464,1.63688
4465,1.64988
4466,1.65813
4467,1.66150
4468,1.65500
4469,1.65738
4470,1.65813
4471,1.64013
4472,1.63650
4473,1.64300
4474,1.63925
4475,1.65650
4476,1.65225
4477,1.65225
4478,1.65900
4479,1.65988
4480,0.00638
4481,2.25588
4482,2.43650
4483,1.77800
4484,1.73750
4485,1.64813
4486,1.48875
4487,1.47388
4488,1.47725
4489,1.53688
4490,1.56225
4491,1.56075
4492,1.58400
4493,1.59163
4494,1.66913
4495,1.66250
4496,1.71600
4497,1.72738
4498,1.67988
4499,1.68050
4500,1.67075
4501,1.64813
4502,1.63738
4503,1.64913
4504,1.64925
4505,1.65463
4506,1.64750
4507,1.65988
4508,1.66000
4509,1.64550
4510,1.64475
4511,1.65150
4512,1.65525
4513,1.63375
4514,1.65125
4515,1.66613
4516,1.65338
4517,1.63913
4518,1.67475
4519,0.00638
4520,2.52550
4521,2.14875
4522,1.74725
4523,1.72150
4524,1.60938
4525,1.53300
4526,1.54313
4527,1.51538
4528,1.40800
4529,1.53513
4530,1.56275
4531,1.59063
4532,1.63350
4533,1.69000
4534,1.69188
4535,1.68488
4536,1.66213
4537,1.65575
4538,1.66338
4539,1.64475
4540,1.65188
4541,1.67888
4542,1.66950
4543,1.64650
4544,1.64713
4545,1.66000
4546,1.65513
4547,1.64013
4548,1.65663
4549,1.64675
4550,1.64475
4551,1.65063
4552,1.65488
4553,1.65588
4554,1.65075
4555,1.64613
4556,1.65263
4557,1.65188
4558,2.28050
4559,2.52713
4560,1.88013
4561,1.54313
4562,1.49850
4563,1.45575
4564,1.51213
4565,1.56038
4566,1.62813
4567,1.70738
4568,1.70488
4569,1.67638
4570,1.64288
4571,1.64875
4572,1.65388
4573,1.64700
4574,1.65275
4575,1.65725
4576,1.64488
4577,1.64338
4578,1.65350
4579,1.65200
4580,1.65125
4581,1.65413
4582,1.64863
4583,1.64575
4584,1.63813
4585,1.64900
4586,1.64725
4587,1.64775
4588,1.65363
4589,1.65400
4590,1.65263
4591,1.64738
4592,1.64825
4593,1.65288
4594,1.64700
4595,1.62038
4596,0.01763
4597,2.73163
4598,1.82238
4599,1.65313
4600,1.57900
4601,1.57438
4602,1.60963
4603,1.62613
4604,1.65450
4605,1.63950
4606,1.55713
4607,1.61300
4608,1.65088
4609,1.63750
4610,1.64875
4611,1.66600
4612,1.65100
4613,1.65788
4614,1.65325
4615,1.64338
4616,1.66488
4617,1.66425
4618,1.64788
4619,1.63563
4620,1.65675
4621,1.66375
4622,1.64175
4623,1.63463
4624,1.65500
4625,1.66250
4626,1.63400
4627,1.65038
4628,1.66563
4629,1.65850
4630,1.64550
4631,1.64500
4632,1.66588
4633,1.65075
4634,1.63475
4635,1.64625
4636,1.65850
4637,1.65763
4638,1.63663
4639,1.63375
4640,1.65150
4641,1.64900
4642,1.65025
4643,1.65213
4644,1.60863
4645,1.80475
4646,1.70913
4647,1.46638
4648,1.69138
4649,1.65063
4650,1.63575
4651,1.65888
4652,1.66238
4653,1.65063
4654,1.67288
4655,1.65413
4656,1.60988
4657,1.64300
4658,1.67188
4659,1.66588
4660,1.59300
4661,1.65500
4662,1.62225
4663,1.66475
4664,1.67838
4665,1.66700
4666,1.66363
4667,1.66213
4668,1.63413
4669,1.63963
4670,1.65538
4671,1.65400
4672,1.65225
4673,1.65138
4674,1.65538
4675,1.64250
4676,1.63925
4677,1.64750
4678,1.64113
4679,1.65063
4680,1.64313
4681,1.65588
4682,1.65763
4683,1.63963
4684,1.64900
4685,1.64850
4686,1.65925
4687,1.66325
4688,1.69213
4689,0.02400
4690,2.54025
4691,2.24513
4692,0.71238
4693,1.29900
4694,3.29013
4695,2.01087
4696,0.00650
4697,0.67950
4698,3.29013
4699,2.18388
4700,0.00663
4701,1.30025
4702,3.22738
4703,1.78775
4704,0.11988
4705,3.05488
4706,3.15813
4707,1.52988
4708,1.35613
4709,1.45125
4710,1.54463
4711,1.58863
4712,1.64650
4713,1.66663
4714,1.64800
4715,1.64813
4716,1.64888
4717,1.66850
4718,1.65250
4719,1.64113
4720,1.65188
4721,1.66275
4722,1.65300
4723,1.64825
4724,1.65175
4725,1.65100
4726,1.61888
4727,1.64363
4728,1.65525
4729,1.65638
4730,1.64700
4731,1.65713
4732,1.66438
4733,1.64825
4734,1.62875
4735,1.64925
4736,1.42388
4737,1.93175
4738,1.60050
4739,1.49450
4740,1.76363
4741,1.81050
4742,1.53213
4743,1.56513
4744,1.64013
4745,1.64188
4746,1.68438
4747,1.67288
4748,1.67400
4749,1.64513
4750,1.65675
4751,1.64750
4752,1.64063
4753,1.64800
4754,1.65463
4755,1.65200
4756,1.65138
4757,1.64100
4758,1.65775
4759,1.66413
4760,1.64313
4761,1.64388
4762,1.65463
4763,1.64600
4764,1.64750
4765,1.64375
4766,1.65300
4767,1.66325
4768,1.64688
4769,1.65138
4770,1.66400
4771,1.65888
4772,1.46675
4773,1.56138
4774,2.41875
4775,2.76688
4776,2.16813
4777,0.21563
4778,1.03613
4779,2.72488
4780,1.83475
4781,0.68238
4782,1.50025
4783,2.57625
4784,1.69138
4785,0.89438
4786,1.46838
4787,1.66513
4788,1.59850
4789,1.65138
4790,1.73800
4791,1.73250
4792,1.71775
4793,1.69800
4794,1.70063
4795,1.65313
4796,1.65963
4797,1.67150
4798,1.65925
4799,1.66650
4800,1.66250
4801,1.65625
4802,1.66725
4803,1.65688
4804,1.66275
4805,1.64800
4806,1.65163
4807,1.65450
4808,1.64325
4809,1.65925
4810,1.65088
4811,1.65550
4812,1.66113
4813,1.68613
4814,0.00975
4815,2.53838
4816,1.43250
4817,2.49100
4818,2.83725
4819,0.73875
4820,0.60913
4821,2.29025
4822,2.46500
4823,0.77338
4824,1.01925
4825,2.38725
4826,1.97275
4827,1.63500
4828,1.54775
4829,1.55875
4830,1.60000
4831,1.63838
4832,1.66575
4833,1.67050
4834,1.66938
4835,1.66650
4836,1.66725
4837,1.66275
4838,1.65288
4839,1.66813
4840,1.66725
4841,1.65113
4842,1.65413
4843,1.65675
4844,1.64825
4845,1.64563
4846,1.64513
4847,1.65400
4848,1.65800
4849,1.65000
4850,1.65775
4851,1.66975
4852,0.88000
4853,1.50250
4854,0.39438
4855,1.55338
4856,3.28988
4857,3.28938
4858,0.00625
4859,0.60100
4860,3.28975
4861,2.75275
4862,0.00663
4863,0.75075
4864,3.29013
4865,2.25600
4866,0.00650
4867,1.24263
4868,1.81175
4869,1.97288
4870,1.88450
4871,1.82963
4872,1.76875
4873,1.74150
4874,1.69963
4875,1.68775
4876,1.69138
4877,1.67238
4878,1.66713
4879,1.65725
4880,1.65625
4881,1.65275
4882,1.66713
4883,1.65350
4884,1.67413
4885,1.65763
4886,1.65388
4887,1.64800
4888,1.65200
4889,1.65288
4890,1.64350
4891,1.65300
4892,1.65863
4893,1.69163
4894,0.06088
4895,3.28950
4896,0.22113
4897,0.00638
4898,3.21688
4899,3.28988
4900,0.19988
4901,0.00663
4902,3.28963
4903,3.28963
4904,0.00650
4905,0.00638
4906,3.28988
4907,2.76813
4908,1.10238
4909,1.25100
4910,1.39863
4911,1.55013
4912,1.63288
4913,1.65750
4914,1.67613
4915,1.65763
4916,1.66488
4917,1.67463
4918,1.66238
4919,1.66800
4920,1.67250
4921,1.67375
4922,1.65775
4923,1.65300
4924,1.66100
4925,1.64700
4926,1.65563
4927,1.66588
4928,1.65588
4929,1.65575
4930,1.64338
4931,1.65113
4932,1.65113
4933,1.64763
4934,1.65388
4935,1.64450
4936,1.65475
4937,1.65963
4938,1.65388
4939,1.70200
4940,0.02650
4941,2.71025
4942,2.19613
4943,1.29175
4944,2.44175
4945,2.52200
4946,1.26563
4947,1.06425
4948,1.57050
4949,1.65325
4950,1.41038
4951,1.48238
4952,1.49713
4953,1.57600
4954,1.68463
4955,1.71450
4956,1.69738
4957,1.68588
4958,1.67663
4959,1.68050
4960,1.67450
4961,1.66250
4962,1.67563
4963,1.66300
4964,1.65963
4965,1.64713
4966,1.65163
4967,1.65963
4968,1.65063
4969,1.64488
4970,1.65738
4971,1.65813
4972,1.64588
4973,1.64100
4974,1.64875
4975,1.65500
4976,1.64763
4977,1.64938
4978,1.64388
4979,1.65725
4980,1.65788
4981,1.65775
4982,1.66588
4983,1.85775
4984,0.42525
4985,1.87100
4986,2.07750
4987,2.43213
4988,1.67313
4989,1.19150
4990,1.78713
4991,2.18363
4992,1.40763
4993,0.20525
4994,1.74188
4995,2.93125
4996,1.70675
4997,1.15313
4998,1.36700
4999,1.54525
5000,1.67213
5001,1.69263
5002,1.69563
5003,1.68800
5004,1.67813
5005,1.68250
5006,1.66263
5007,1.65650
5008,1.64688
5009,1.65300
5010,1.65425
5011,1.63875
5012,1.65863
5013,1.65450
5014,1.65713
5015,1.65238
5016,1.65013
5017,1.65275
5018,1.65313
5019,1.64588
5020,1.65513
5021,1.64375
5022,1.66450
5023,1.66588
5024,1.35850
5025,1.69200
5026,2.69113
5027,1.23050
5028,0.73950
5029,3.04100
5030,2.80863
5031,0.62350
5032,0.72975
5033,2.62088
5034,2.38313
5035,0.42563
5036,1.06075
5037,2.70163
5038,1.86925
5039,1.45725
5040,1.78425
5041,1.53913
5042,1.55375
5043,1.62238
5044,1.64938
5045,1.67775
5046,1.66888
5047,1.68188
5048,1.68300
5049,1.65875
5050,1.65625
5051,1.66963
5052,1.67950
5053,1.66188
5054,1.64688
5055,1.67725
5056,1.65538
5057,1.64750
5058,1.66800
5059,1.65275
5060,1.65075
5061,1.64963
5062,1.64400
5063,1.65350
5064,1.65388
5065,1.65600
5066,1.74013
5067,0.00663
5068,2.64275
5069,2.27938
5070,0.21163
5071,1.41363
5072,3.28975
5073,1.36725
5074,0.13613
5075,1.87700
5076,3.02650
5077,1.27888
5078,0.49925
5079,1.08788
5080,2.00875
5081,1.81675
5082,1.69163
5083,1.68088
5084,1.68138
5085,1.68088
5086,1.68300
5087,1.66838
5088,1.66300
5089,1.66038
5090,1.66425
5091,1.67463
5092,1.65763
5093,1.66525
5094,1.65675
5095,1.66150
5096,1.65288
5097,1.64588
5098,1.65863
5099,1.65363
5100,1.65900
5101,1.65250
5102,1.64638
5103,1.65363
5104,1.64450
5105,1.65775
5106,1.66375
5107,0.03338
5108,1.91575
5109,1.62338
5110,3.06813
5111,3.28963
5112,0.00675
5113,0.00663
5114,3.28988
5115,3.26700
5116,0.00700
5117,0.58888
5118,3.28925
5119,2.29125
5120,0.08313
5121,1.15063
5122,2.24663
5123,1.84288
5124,1.44338
5125,1.52063
5126,1.64688
5127,1.66363
5128,1.69263
5129,1.68663
5130,1.66700
5131,1.65500
5132,1.66288
5133,1.65775
5134,1.66413
5135,1.65838
5136,1.66163
5137,1.65313
5138,1.66275
5139,1.65075
5140,1.64588
5141,1.66613
5142,1.64075
5143,1.65350
5144,1.66438
5145,1.65375
5146,1.63775
5147,1.63713
5148,1.64775
5149,1.65350
5150,1.64325
5151,1.65100
5152,1.65363
5153,1.65988
5154,1.64075
5155,1.53588
5156,2.68275
5157,1.78088
5158,1.61125
5159,1.13950
5160,1.81563
5161,1.94275
5162,1.62925
5163,1.50000
5164,1.73250
5165,1.74400
5166,1.64138
5167,1.62863
5168,1.65013
5169,1.65125
5170,1.63550
5171,1.64013
5172,1.63963
5173,1.62938
5174,1.65313
5175,1.67063
5176,1.66750
5177,1.65350
5178,1.64300
5179,1.64988
5180,1.64288
5181,1.64050
5182,1.64550
5183,1.64550
5184,1.65038
5185,1.63525
5186,1.65363
5187,1.65638
5188,1.64263
5189,1.65100
5190,1.64075
5191,1.65488
5192,1.64338
5193,1.64963
5194,1.65175
5195,1.64938
5196,1.64100
5197,1.64750
5198,1.64900
5199,1.65400
5200,1.64750
5201,1.65188
5202,1.65450
5203,1.66025
5204,1.64275
5205,1.65138
5206,0.11613
5207,2.53650
5208,2.09225
5209,1.24050
5210,2.24638
5211,2.33350
5212,0.96838
5213,0.78275
5214,2.63450
5215,2.31075
5216,0.39138
5217,0.85238
5218,2.78563
5219,2.05263
5220,0.86463
5221,1.42613
5222,1.98425
5223,1.52475
5224,1.60475
5225,1.60438
5226,1.59075
5227,1.65825
5228,1.69350
5229,1.71163
5230,1.66813
5231,1.65463
5232,1.66138
5233,1.67338
5234,1.66000
5235,1.65650
5236,1.67138
5237,1.65738
5238,1.66538
5239,1.65413
5240,1.65925
5241,1.65588
5242,1.64725
5243,1.66125
5244,1.65175
5245,1.66975
5246,1.64713
5247,1.65713
5248,1.73875
5249,1.45638
5250,2.08663
5251,0.76688
5252,2.30925
5253,3.29000
5254,1.23288
5255,0.41075
5256,2.10138
5257,2.74163
5258,1.13800
5259,0.56325
5260,2.63625
5261,2.11513
5262,0.87475
5263,1.45200
5264,1.61713
5265,1.67613
5266,1.72800
5267,1.71288
5268,1.71075
5269,1.68500
5270,1.65313
5271,1.69375
5272,1.68113
5273,1.65675
5274,1.68363
5275,1.63813
5276,1.66325
5277,1.64488
5278,1.61775
5279,1.70738
5280,1.67463
5281,1.63938
5282,1.63788
5283,1.66900
5284,1.69075
5285,1.61525
5286,1.63313
5287,1.71238
5288,1.65363
5289,1.62075
5290,0.58525
5291,2.63638
5292,2.04650
5293,1.48613
5294,1.82200
5295,1.89738
5296,1.41800
5297,1.17188
5298,2.18338
5299,2.12263
5300,1.02988
5301,1.12250
5302,2.01300
5303,1.86038
5304,1.20488
5305,1.34763
5306,2.01300
5307,1.89950
5308,1.52213
5309,1.62163
5310,1.68550
5311,1.65463
5312,1.65213
5313,1.68625
5314,1.70113
5315,1.66025
5316,1.62163
5317,1.66513
5318,1.72175
5319,1.62188
5320,1.62075
5321,1.69738
5322,1.70263
5323,1.63075
5324,1.61100
5325,1.68588
5326,1.68475
5327,1.60325
5328,1.61688
5329,1.71063
5330,1.70350
5331,0.68138
5332,1.94400
5333,2.97050
5334,1.98775
5335,0.70338
5336,1.41250
5337,2.56000
5338,1.77488
5339,0.74513
5340,2.19875
5341,2.45188
5342,0.84488
5343,1.26475
5344,1.79738
5345,1.72450
5346,1.55325
5347,1.70100
5348,1.75825
5349,1.69038
5350,1.66250
5351,1.69875
5352,1.72950
5353,1.67138
5354,1.62500
5355,1.69513
5356,1.70900
5357,1.62675
5358,1.60600
5359,1.72125
5360,1.71313
5361,1.58663
5362,1.60663
5363,1.70263
5364,1.68213
5365,1.58975
5366,1.60350
5367,1.72675
5368,1.71763
5369,1.49750
